d_index,filename,title,name,affiliations,email,Phi,,,,,Mistral,,,,,Llama,,,,,Gemma,,,,
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Puxin Xu ,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Zheng Yan,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models, Iliyan Zarov ,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Yuchen Zhang ,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Angela Fan ,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Melanie Kambadur ,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Sharan Narang,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models, Aurelien Rodriguez,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Robert Stojnic,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Sergey Edunov,"GenAI, Meta",NA,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
81,result_from_first_page_text_d81_arxiv_2307.09288.txt,Llama 2: Open Foundation and Fine-Tuned Chat Models,Thomas Scialom,"GenAI, Meta",tscialomn@meta.com,,FN,FN,TN,0,,FN,FN,FN,0,,FP,TP,FP,X,,FN,FN,FN,0
,,,,,,,,,,,,,,,,,,,,,,FP,FP,TN,X
,,,,,,,,,,,,,,,,,,,,,,FP,FP,TN,X
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Baptiste Rozière,Meta AI,NA,TP,TP,TP,TN,1,TP,TP,TP,TN,1,TP,TP,TP,TN,1,TP,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Jonas Gehring,Meta AI,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Fabian Gloeckle,Meta AI,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Sten Sootla,Meta AI,NA,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Itai Gat,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Xiaoqing Ellen Tan,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Yossi Adi,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Jingyu Liu,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Romain Sauvestre,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Tal Remez,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Jérémy Rapin,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Artyom Kozhevnikov,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Ivan Evtimov,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Joanna Bitton,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Manish Bhatt,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Cristian Canton Ferrer,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Aaron Grattafiori,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Wenhan Xiong,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Alexandre Défossez,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Jade Copet,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Faisal Azhar,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Hugo Touvron,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Louis Martin,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Nicolas Usunier,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Thomas Scialom,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
82,result_from_first_page_text_d82_arxiv_2308.12950.txt,Code Llama: Open Foundation Models for Code,Gabriel Synnaeve,Meta AI,NA,,TP,TP,TN,1,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Jinze Bai,"Qwen Team, Alibaba Group",NA,FN,TP,FN,TN,1,TP,TP,TP,TN,1,TP,TP,TP,TN,1,TP,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Shuai Bai,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Yunfei Chu,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Zeyu Cui,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Kai Dang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Xiaodong Deng,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Yang Fan,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Wenbin Ge,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Yu Han,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Fei Huang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Binyuan Hui,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Luo Ji,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,1,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Mei Li,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Junyang Lin,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Runji Lin,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Dayiheng Liu,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Gao Liu,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Chengqiang Lu,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Keming Lu,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,TP,TP,TN,1,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Jianxin Ma,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Rui Men,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Xingzhang Ren,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Xuancheng Ren,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Chuanqi Tan,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Sinan Tan,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Jianhong Tu,"Qwen Team, Alibaba Group",NA,,FN,FN,TN,0,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Peng Wang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Shijie Wang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Wei Wang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Shengguang Wu,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Benfeng Xu,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Jin Xu,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,An Yang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Hao Yang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Jian Yang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,TP,TP,TN,1,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Shusheng Yang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Yang Yao,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Bowen Yu,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,TP,TP,TN,1
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Hongyi Yuan,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Zheng Yuan,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Jianwei Zhang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Xingxuan Zhang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Yichang Zhang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Zhenru Zhang,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Chang Zhou,"Qwen Team, Alibaba Group",ericzhou.zc@alibaba-inc.com,,TP,FN,FN,X,,FN,FN,TN,0,,FN,FN,FN,0,,FN,FN,TN,0
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Jingren Zhou,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Xiaohuan Zhou,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
86,result_from_first_page_text_d86_arxiv_2309.16609.txt,QWEN TECHNICAL REPORT,Tianhang Zhu,"Qwen Team, Alibaba Group",NA,,TP,FN,TN,X,,FN,FN,TN,0,,FN,FN,TN,0,,FN,FN,TN,0
,,,,,,,,,,,,FP,FP,FP,0,,,,,,,FP,FP,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Lucas Beyer,NA,lbeyer@google.com,TP,TP,FP,TP,1,TP,TP,TN,TP,1,TP,TP,FP,TP,1,TP,TP,FP,TP,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Andreas Steiner,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,André Susano Pinto,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Alexander Kolesnikov,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Xiao Wang,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Daniel Salz,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Maxim Neumann,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Ibrahim Alabdulmohsin,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Michael Tschannen,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Emanuele Bugliarello,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Thomas Unterthiner,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Daniel Keysers,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Skanda Koppula,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Fangyu Liu,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Adam Grycner,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Alexey Gritsenko,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Neil Houlsby,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Manoj Kumar,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,1
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Keran Rong,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,TP,FP,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Julian Eisenschlos,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,FN,FN,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Rishabh Kabra,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,FN,FN,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Matthias Bauer,NA,NA,,TP,FP,TN,1,,TP,TN,TN,1,,TP,TP,TP,1,,FN,FN,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Matko Bošnjak,NA,NA,,FN,FN,TN,0,,TP,TN,TN,1,,TP,TP,TP,1,,FN,FN,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Xi Chen,NA,NA,,FN,FN,TN,0,,TP,TN,TN,1,,FN,TN,TN,0,,FN,FN,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Matthias Minderer,NA,NA,,FN,FN,TN,0,,TP,TN,TN,1,,FN,TN,TN,0,,FN,FN,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Paul Voigtlaender,NA,NA,,FN,FN,TN,0,,TP,TN,TN,1,,FN,TN,TN,0,,FN,FN,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Ioana Bica,NA,NA,,FN,FN,TN,0,,TP,TN,TN,1,,FN,TN,TN,0,,FN,FN,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Ivana Balazevic,NA,NA,,FN,FN,TN,0,,TP,TN,TN,1,,FN,TN,TN,0,,FN,FN,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Joan Puigcerver,NA,NA,,FN,FN,TN,0,,TP,TN,TN,1,,FN,TN,TN,0,,FN,FN,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Pinelopi Papalampidi,NA,NA,,FN,FN,TN,0,,TP,TN,TN,1,,FN,TN,TN,0,,FN,FN,TN,0
93,result_from_first_page_text_d93_arxiv_2407.07726.txt,PaliGemma: A versatile 3B VLM for transfer,Olivier Henaff,NA,NA,,FN,FN,TN,0,,TP,TN,TN,1,,FN,TN,TN,0,,FN,FN,TN,0
